"csv_fid","csv_pid","csv_caption","csv_mime","csv_filename","csv_filepath","csv_status","csv_date","csv_date_y","csv_year_m"
"15707","940","Female faculty of ECE","image/jpeg","ece_women_faculty.jpg","public://uploads/2018/11/ece_women_faculty.jpg","Permanent","1542232302","2018","11"
"16428","950","Exploring the ocean","image/jpeg","ocean-students_web.jpg","public://uploads/2019/04/ocean-students_web.jpg","Permanent","1555957562","2019","04"
"15717","955","Undergrads can participate in dual degree programs at the College","image/jpeg","wie3.jpg","public://uploads/2018/11/wie3.jpg","Permanent","1542298458","2018","11"
"15718","974","BME undergrads","image/jpeg","bme3.jpg","public://uploads/2018/11/bme3.jpg","Permanent","1542299903","2018","11"
"15719","978","Common Courses include classes in Mathematics, Science, Computer Science, English, Humanities, US History/ Government, Economics, Social Science and Wellness. ","image/png","cc.png","public://uploads/2018/11/cc.png","Permanent","1542300196","2018","11"
"15720","979","Common courses are required at the College","image/jpeg","classroom.jpg","public://uploads/2018/11/classroom.jpg","Permanent","1542300196","2018","11"
"15750","1056","Tracy Hawkins (ISyE, ’85).","image/jpeg","tracy_full-resolution-1-2.jpg","public://uploads/2018/11/tracy_full-resolution-1-2_0.jpg","Permanent","1542322973","2018","11"
"15752","1060","Arjun Bir (ECE ’18).","image/jpeg","arjun-bir091918-22.jpg","public://uploads/2018/11/arjun-bir091918-22_0.jpg","Permanent","1542323238","2018","11"
"15757","1075","Mirshafii created an app that allows users to input basic information like skills and job experience, and the app auto populates a formatted resume, along with personal and academic information received directly from Georgia Tech's Scheller College of Business.","image/jpeg","excel_app_2.jpg","public://uploads/2018/11/excel_app_2_0.jpg","Permanent","1542324118","2018","11"
"15758","1078","","image/jpeg","india_air2.jpg","public://uploads/2018/11/india_air2_0.jpg","Permanent","1542324326","2018","11"
"15759","1083","","image/jpeg","hearing_car.fc_.300.jpg","public://uploads/2018/11/hearing_car.fc_.300_0.jpg","Permanent","1542324407","2018","11"
"15760","1089","Joy Harris, Director of Georgia Tech's Engineering for Social Innovation (ESI)","image/jpeg","joy_harris.jpg","public://uploads/2018/11/joy_harris_0.jpg","Permanent","1542374045","2018","11"
"15761","1092","","image/jpeg","chips.jpg","public://uploads/2018/11/chips_0.jpg","Permanent","1542374045","2018","11"
"15765","1098","Tomin, Haiti.","image/jpeg","tomin.jpg","public://uploads/2018/11/tomin_0.jpg","Permanent","1542374726","2018","11"
"15766","1099","","image/jpeg","panels2.jpg","public://uploads/2018/11/panels2_0.jpg","Permanent","1542374726","2018","11"
"15767","1100","","image/jpeg","panels3.jpg","public://uploads/2018/11/panels3_0.jpg","Permanent","1542374726","2018","11"
"15768","1101","","image/jpeg","tomin_group.jpg","public://uploads/2018/11/tomin_group_0.jpg","Permanent","1542374726","2018","11"
"15772","1107","Eva Lee, professor in the H. Milton Stewart School of Industrial and Systems Engineering.","image/jpeg","eva_lee_.jpg","public://uploads/2018/11/eva_lee__0.jpg","Permanent","1542375183","2018","11"
"15773","1111","Mark Prausnitz, Georgia Tech Regents professor of chemical and biomolecular engineering","image/jpeg","mark_prausnitz.jpg","public://uploads/2018/11/mark_prausnitz_0.jpg","Permanent","1542375183","2018","11"
"15844","1153","Atlanta Councilmember Andre Dickens, Chemical and Biomolecular Engineering alumni.","image/jpeg","17c3142-p2-001.jpg","public://uploads/2018/11/17c3142-p2-001.jpg","Permanent","1542661206","2018","11"
"15845","1154"," Christopher Jones, Georgia Tech Aerospace Engineering alumni.","image/jpeg","17c3142-p5-001.jpg","public://uploads/2018/11/17c3142-p5-001.jpg","Permanent","1542661206","2018","11"
"15881","1162","","image/jpeg","img_20170905_212129.jpg","public://uploads/2018/11/img_20170905_212129.jpg","Permanent","1542741592","2018","11"
"15882","1166","","image/jpeg","image001.jpg","public://uploads/2018/11/image001.jpg","Permanent","1542741728","2018","11"
"15883","1167","","image/jpeg","image002.jpg","public://uploads/2018/11/image002.jpg","Permanent","1542741728","2018","11"
"15887","1169","The College is one of the most diverse engineering programs in the nation ","image/jpeg","09e2006-p3-003.jpg","public://uploads/2018/11/09e2006-p3-003.jpg","Permanent","1542746322","2018","11"
"15888","1187","TEC Camp","image/jpeg","tec.jpg","public://uploads/2018/11/tec.jpg","Permanent","1542747377","2018","11"
"15889","1191","Camps for K-12 at the College are plentiful ","image/jpeg","camp.jpg","public://uploads/2018/11/camp.jpg","Permanent","1542747763","2018","11"
"15904","1203","","image/jpeg","sats.jpg","public://uploads/2018/12/sats.jpg","Permanent","1543853903","2018","12"
"15907","1206","It Takes A Great Research Team: Gunter (far left) and Davis (far right) are seen here with the student researchers who have been working on the RANGE mission most recently. Many other students have contributed to the cubesat's success since 2015, when it was first chosen as one of three projects to be supported by the University Cubeset Partnership program of Skybox Labs.","image/jpeg","ae_research_team.jpg","public://uploads/2018/12/ae_research_team.jpg","Permanent","1543854146","2018","12"
"16008","1213","","image/jpeg","ae_sat.jpg","public://uploads/2018/12/ae_sat_0.jpg","Permanent","1544012882","2018","12"
"16009","1217","","image/jpeg","ribbons_edited_2.jpg","public://uploads/2018/12/ribbons_edited_2.jpg","Permanent","1544014673","2018","12"
"16011","1228","","image/jpeg","julie_champion_2.jpg","public://uploads/2018/12/julie_champion_2.jpg","Permanent","1544014994","2018","12"
"16012","1231","Fatih Sarioglu – Assistant Professor, School of Electrical and Computer Engineering","image/jpeg","fatih_2.jpg","public://uploads/2018/12/fatih_2.jpg","Permanent","1544015140","2018","12"
"16013","1232","","image/jpeg","bifurcated_cluster_chip_fatih_2.jpg","public://uploads/2018/12/bifurcated_cluster_chip_fatih_2.jpg","Permanent","1544015318","2018","12"
"16024","1247","This year’s winner was Supleurative, a biomedical engineering team that created a device that makes lung draining procedures possible and efficient in hospitals.","image/jpeg","capstone_winner.jpg","public://uploads/2018/12/capstone_winner_1.jpg","Permanent","1544022701","2018","12"
"16025","1255","Send It! tied for the mechanical engineering category win. TEAR is a system that controls the air spring characteristics in high performance mountain bike suspension forks.","image/jpeg","send_it_2.jpg","public://uploads/2018/12/send_it_2_0.jpg","Permanent","1544023312","2018","12"
"16031","1265","Some of the members of the Diversity and Inclusion Council at a recent meeting.","image/jpeg","img_8483_1.jpg","public://uploads/2018/12/img_8483_1.jpg","Permanent","1544036839","2018","12"
"16033","1269","","image/jpeg","img_5131_1.jpg","public://uploads/2018/12/img_5131_1.jpg","Permanent","1544037231","2018","12"
"16035","1273","","image/jpeg","fullsizeoutput_70a.jpg","public://uploads/2018/12/fullsizeoutput_70a.jpg","Permanent","1544037506","2018","12"
"16036","1278","","image/jpeg","woods_photo.jpg","public://uploads/2018/12/woods_photo.jpg","Permanent","1544037657","2018","12"
"16039","1284","Gleason in Ethiopia.","image/jpeg","rudy.jpg","public://uploads/2018/12/rudy.jpg","Permanent","1544037939","2018","12"
"16040","1290","Banzimana in East Africa","image/jpeg","banzimana.jpg","public://uploads/2018/12/banzimana.jpg","Permanent","1544038138","2018","12"
"16049","1301","","image/jpeg","12_3.jpg","public://uploads/2018/12/12_3.jpg","Permanent","1544040413","2018","12"
"16050","1307","Michael Davis in his lab at Emory University","image/jpeg","_img_7878_favorite_retouched_2_3.jpg","public://uploads/2018/12/_img_7878_favorite_retouched_2_3.jpg","Permanent","1544040584","2018","12"
"16051","1312","A 3D printed stem cell patch in the lab","image/jpeg","img_8003_retouched_cropped_3.jpg","public://uploads/2018/12/img_8003_retouched_cropped_3.jpg","Permanent","1544040760","2018","12"
"16052","1313","Aline Nachlas holding her 3D printed valve","image/jpeg","valve_on_hand_3.jpg","public://uploads/2018/12/valve_on_hand_3.jpg","Permanent","1544040760","2018","12"
"16053","1315","","image/png","heart_3.png","public://uploads/2018/12/heart_3.png","Permanent","1544040832","2018","12"
"16055","1320","","image/jpeg","171204ar007_2.jpg","public://uploads/2018/12/171204ar007_2.jpg","Permanent","1544040978","2018","12"
"16057","1323","","image/jpeg","rachel-cummings_2.jpg","public://uploads/2018/12/rachel-cummings_2.jpg","Permanent","1544041082","2018","12"
"16059","1327","","image/jpeg","turgay_4_2.jpg","public://uploads/2018/12/turgay_4_2.jpg","Permanent","1544041712","2018","12"
"16061","1330","","image/jpeg","171115r044_2.jpg","public://uploads/2018/12/171115r044_2.jpg","Permanent","1544041842","2018","12"
"16063","1341","","image/jpeg","brendan_bridge_2.jpg","public://uploads/2018/12/brendan_bridge_2.jpg","Permanent","1544042141","2018","12"
"16065","1349","","image/jpeg","dahlman_microscope_2.jpg","public://uploads/2018/12/dahlman_microscope_2.jpg","Permanent","1544042568","2018","12"
"16066","1350","","image/jpeg","dahlman_students_2.jpg","public://uploads/2018/12/dahlman_students_2.jpg","Permanent","1544042568","2018","12"
"16067","1351","","image/jpeg","17c10201-p17-003_2.jpg","public://uploads/2018/12/17c10201-p17-003_2.jpg","Permanent","1544042568","2018","12"
"16071","1361","The Crescendo team.","image/jpeg","team.jpg","public://uploads/2018/12/team.jpg","Permanent","1544116210","2018","12"
"16074","1364","The app's user interface.","image/jpeg","iphone_x_-_1.jpg","public://uploads/2018/12/iphone_x_-_1_1.jpg","Permanent","1544116413","2018","12"
"16075","1367","","image/jpeg","group.jpg","public://uploads/2018/12/group.jpg","Permanent","1544117144","2018","12"
"16076","1371","","image/jpeg","lab.jpg","public://uploads/2018/12/lab.jpg","Permanent","1544117144","2018","12"
"16078","1375","","image/jpeg","prototype_edit.jpg","public://uploads/2018/12/prototype_edit.jpg","Permanent","1544117144","2018","12"
"16079","1393","","image/jpeg","39914488130_e24fcf8227_k.jpg","public://uploads/2018/12/39914488130_e24fcf8227_k.jpg","Permanent","1544208609","2018","12"
"16080","1400","","image/png","aaic2018_programcover_web.png","public://uploads/2018/12/aaic2018_programcover_web.png","Permanent","1544209120","2018","12"
"16114","1417","","image/jpeg","oms-cybersecurity-1900-930px.jpg","public://uploads/2018/12/oms-cybersecurity-1900-930px.jpg","Permanent","1545332706","2018","12"
"16120","1430","(Left-to-right)  Paul Benkeser, Wendy Newstetter and Joseph Le Doux, from the Wallace H. Coulter Department of Biomedical Engineering at Georgia Institute of Technology and Emory University, are awarded the 2019 Bernard M. Gordon Prize from the National Academy of Engineering.","image/jpeg","bme_gordon.jpg","public://uploads/2019/01/bme_gordon.jpg","Permanent","1547131703","2019","01"
"16137","1448","Local artistry on Docent's coffee bags","image/jpeg","36755233_240688906746356_1336601497621757952_n.jpg","public://uploads/2019/01/36755233_240688906746356_1336601497621757952_n.jpg","Permanent","1548693220","2019","01"
"16142","1450","College of Engineering Alumni Awards Induction Ceremony
Admiral James “Sandy” Winnefeld,  AE ’78, Guest Host, Co-Founder, SAFEProject
April 6, 2019, Reception 6:00 p.m., Dinner 7:00 p.m.
Four Seasons Hotel, 75 14th Street NE, Atlanta, Georgia 30309 (404.881.9898)
Cocktail Attire
Additional details are available by contacting Bridgett Cruse at 404.385.7361 or alumni-awards@coe.gatech.edu
2019 Inductees
Engineering Hall of Fame: C. Perry Bankston, Robert Shelley Blount , William R. Collins, Jr., Raymond J. French, Jerry S. Johnson, Joseph C. Mello, G. Ben Turnipseed, John H. Woody, Jr.
Academy of Distinguished Engineering Alumni: David P. Carlton, R. Thomas Dyal, Óscar Gallego, Mary A. Gordon, Dennis W. Kelly, Samuel S. Lee, Cynthia (Cindy) Lodge, Dierk Reuter, Yancy W. Riddle, Frank E. Williams, III
Council of Outstanding Young Engineering Alumni: Allen Chang, Mallory Freeman, Kevin C. Massey, Lucy Pettitt-Schieber, Stacie Sire
Dean’s Appreciation Award • Dean’s Impact Award
","image/png","aaic2019_both-web.png","public://uploads/2019/02/aaic2019_both-web.png","Permanent","1549303659","2019","02"
"16151","1457","","image/jpeg","dsc_1889_2_ahuja.jpg","public://uploads/2019/02/dsc_1889_2_ahuja.jpg","Permanent","1549652253","2019","02"
"16153","1463","","image/jpeg","koon-cropped.jpg","public://uploads/2019/02/koon-cropped.jpg","Permanent","1549652340","2019","02"
"16161","1495","","image/jpeg","spreaker-logo-bkgd-alt.jpg","public://uploads/2019/02/spreaker-logo-bkgd-alt.jpg","Permanent","1549897975","2019","02"
"16168","1504","ISyE Professor and Director of the Master of Science in Analytics program Joel Sokol, Chris Anderson, and Kevin Chan","image/jpeg","isye_pics.jpg","public://uploads/2019/02/isye_pics.jpg","Permanent","1549923892","2019","02"
"16178","1515","Khanna Bell (right) and N.D. Eze (left), founder and chief development officer of Pretty Tech","image/jpeg","pt_edited.jpg","public://uploads/2019/02/pt_edited.jpg","Permanent","1550764367","2019","02"
"16186","1522","Team Optibag (left to right): Sreenath Raparti (ISYE), Aarohi Shah (AE) and Mohit Gupta (AE) will find out if they’re finalists in the 2019 Fly Your Ideas competition later this spring.
 ","image/jpeg","1_team_optibag_large.jpg","public://uploads/2019/02/1_team_optibag_large.jpg","Permanent","1550853465","2019","02"
"16188","1525","","image/png","pt_tech.png","public://uploads/2019/02/pt_tech_0.png","Permanent","1550853790","2019","02"
"16200","1532","","image/png","pascal_traffic_1_resize.png","public://uploads/2019/02/pascal_traffic_1_resize.png","Permanent","1551199585","2019","02"
"16191","1534","Pascal Van Hentenryck, A. Russell Chandler III Chair and professor in the H. Milton Stewart School of Industrial and Systems Engineering (ISyE) at Georgia Tech","image/jpeg","pascal_van_hentenryck.jpg","public://uploads/2019/02/pascal_van_hentenryck.jpg","Permanent","1551198011","2019","02"
